,col,row
378,25,18
379,26,18
380,27,18
381,28,18
382,29,18
383,30,18
384,31,18
385,32,18
386,33,18
387,34,18
388,35,18
389,36,18
390,37,18
391,38,18
392,39,18
393,40,18
394,7,19
395,8,19
396,9,19
397,10,19
398,11,19
399,12,19
400,13,19
401,14,19
402,15,19
403,16,19
404,17,19
405,18,19
406,19,19
407,20,19
408,21,19
409,22,19
410,23,19
411,24,19
412,25,19
413,26,19
414,27,19
415,28,19
416,29,19
417,30,19
418,31,19
419,32,19
420,33,19
421,34,19
422,35,19
423,36,19
424,37,19
425,38,19
426,39,19
427,40,19
428,8,20
429,9,20
430,10,20
431,11,20
432,12,20
433,13,20
434,14,20
435,15,20
436,16,20
437,17,20
438,18,20
439,19,20
440,20,20
441,21,20
442,22,20
443,23,20
444,24,20
445,25,20
446,26,20
447,27,20
448,28,20
449,29,20
450,30,20
451,31,20
452,32,20
453,33,20
454,34,20
455,35,20
456,36,20
457,37,20
458,38,20
459,39,20
460,40,20
461,8,21
462,9,21
463,10,21
464,11,21
465,12,21
466,13,21
467,14,21
468,15,21
469,16,21
470,17,21
471,18,21
472,19,21
473,20,21
474,21,21
475,22,21
476,23,21
477,24,21
478,25,21
479,26,21
480,27,21
481,28,21
482,29,21
483,30,21
484,31,21
485,32,21
486,33,21
487,34,21
488,35,21
489,36,21
490,37,21
491,38,21
492,39,21
493,40,21
494,8,22
495,9,22
496,10,22
497,11,22
498,12,22
499,13,22
500,14,22
501,15,22
502,16,22
503,17,22
504,18,22
505,19,22
506,20,22
507,21,22
508,22,22
509,23,22
510,24,22
511,25,22
512,26,22
513,27,22
514,28,22
515,29,22
516,30,22
517,31,22
518,32,22
519,33,22
520,34,22
521,35,22
522,36,22
523,37,22
524,38,22
525,39,22
526,40,22
527,8,23
528,9,23
529,10,23
530,11,23
531,12,23
532,13,23
533,14,23
534,15,23
535,16,23
536,17,23
537,18,23
538,19,23
539,20,23
540,21,23
541,22,23
542,23,23
543,24,23
544,25,23
545,26,23
546,27,23
547,28,23
548,29,23
549,30,23
550,31,23
551,32,23
552,33,23
553,34,23
554,35,23
555,36,23
556,37,23
557,38,23
558,39,23
559,40,23
560,8,24
561,9,24
562,10,24
563,11,24
564,12,24
565,13,24
566,14,24
567,15,24
568,16,24
569,17,24
570,18,24
571,19,24
572,20,24
573,21,24
574,22,24
575,23,24
576,24,24
577,25,24
578,26,24
579,27,24
580,28,24
581,29,24
582,30,24
583,31,24
584,32,24
585,33,24
586,34,24
587,35,24
588,36,24
589,37,24
590,38,24
591,39,24
592,40,24
593,8,25
594,9,25
595,10,25
596,11,25
597,12,25
598,13,25
599,14,25
600,15,25
601,16,25
602,17,25
603,18,25
604,19,25
605,20,25
606,21,25
607,22,25
608,23,25
609,24,25
610,25,25
611,26,25
612,27,25
613,28,25
614,29,25
615,30,25
616,31,25
617,32,25
618,33,25
619,34,25
620,35,25
621,36,25
622,37,25
623,38,25
624,39,25
625,40,25
626,10,26
627,11,26
628,12,26
629,13,26
630,14,26
631,15,26
632,16,26
633,17,26
634,18,26
635,19,26
636,20,26
637,21,26
638,22,26
639,23,26
640,24,26
641,25,26
642,26,26
643,27,26
644,28,26
645,29,26
646,30,26
647,31,26
648,32,26
649,33,26
650,34,26
651,35,26
652,36,26
653,37,26
654,38,26
655,39,26
656,40,26
657,10,27
658,11,27
659,12,27
660,14,27
661,15,27
662,16,27
663,17,27
664,18,27
665,19,27
666,20,27
667,21,27
668,22,27
669,23,27
670,24,27
671,25,27
672,26,27
673,27,27
674,28,27
675,29,27
676,30,27
677,31,27
678,32,27
679,33,27
680,34,27
681,35,27
682,36,27
683,37,27
684,38,27
685,39,27
686,40,27
687,16,28
688,17,28
689,19,28
690,20,28
691,21,28
692,22,28
693,23,28
694,24,28
695,25,28
696,26,28
697,27,28
698,28,28
699,29,28
700,30,28
701,31,28
702,32,28
703,33,28
704,34,28
705,35,28
706,36,28
707,37,28
708,38,28
709,39,28
710,40,28
711,16,29
712,20,29
713,21,29
714,22,29
715,23,29
716,24,29
717,25,29
718,26,29
719,27,29
720,28,29
721,29,29
722,30,29
723,31,29
724,32,29
725,33,29
726,34,29
727,35,29
728,36,29
729,37,29
730,38,29
731,39,29
732,40,29
733,23,30
734,24,30
735,25,30
736,26,30
737,27,30
738,28,30
739,29,30
740,30,30
741,31,30
742,32,30
743,33,30
744,34,30
745,35,30
746,36,30
747,37,30
748,38,30
749,39,30
750,40,30
751,24,31
752,25,31
753,26,31
754,27,31
755,28,31
756,29,31
757,30,31
758,31,31
759,32,31
760,33,31
761,34,31
762,35,31
763,36,31
764,37,31
765,38,31
766,39,31
767,40,31
768,24,32
769,25,32
770,26,32
771,27,32
772,28,32
773,29,32
774,30,32
775,31,32
776,32,32
777,33,32
778,34,32
779,35,32
780,36,32
781,37,32
782,38,32
783,39,32
784,40,32
785,41,32
786,42,32
787,29,33
788,30,33
789,31,33
790,32,33
791,33,33
792,34,33
793,35,33
794,36,33
795,37,33
796,38,33
797,39,33
798,40,33
799,41,33
800,42,33
801,43,33
802,30,34
803,31,34
804,32,34
805,33,34
806,34,34
807,35,34
808,36,34
809,37,34
810,38,34
811,39,34
812,40,34
813,41,34
814,42,34
815,43,34
816,31,35
817,32,35
818,33,35
819,34,35
820,35,35
821,36,35
822,37,35
823,38,35
824,39,35
825,40,35
826,41,35
827,42,35
828,43,35
829,31,36
830,32,36
831,33,36
832,34,36
833,35,36
834,36,36
835,37,36
836,38,36
837,39,36
838,40,36
839,41,36
840,42,36
841,43,36
842,34,37
843,35,37
844,36,37
845,37,37
846,38,37
847,39,37
848,40,37
849,41,37
850,42,37
851,43,37
852,34,38
853,35,38
854,36,38
855,37,38
856,38,38
857,39,38
858,40,38
859,41,38
860,42,38
861,43,38
862,34,39
863,35,39
864,36,39
865,37,39
866,38,39
867,39,39
868,40,39
869,42,39
870,35,40
871,36,40
872,37,40
873,38,40
874,39,40
875,35,41
876,36,41
877,37,41
878,38,41
879,37,42
880,38,42
